id,age,area,floor,max_floor,y,room_num,L,D,K,S,north
30623,232,20.29,5,9,88000,1,0,0,1,0,0
30624,381,17.95,1,2,43000,1,0,0,1,0,0
30625,32,48.8,2,3,120800,2,1,1,1,0,0
30626,366,17.81,5,10,55000,1,0,0,0,0,0
30627,148,20.88,1,4,92000,1,0,0,1,0,0
30628,356,39.15,3,3,89000,2,0,1,1,0,0
30629,0,22.74,2,4,74500,1,0,0,1,0,1
30630,610,21.14,4,4,56000,1,0,0,1,0,0
30631,8,36.76,10,13,159000,1,1,1,1,0,0
30632,54,25.02,4,13,145000,1,0,0,0,0,0
30633,129,26.49,4,8,99000,1,0,0,1,0,1
30634,738,22.01,1,2,57000,1,0,0,1,0,0
30635,294,29.25,3,6,79000,1,0,0,1,0,0
30636,64,31.94,1,3,91000,1,0,0,1,0,0
30637,124,27.5,4,13,120000,1,0,0,1,0,0
30638,0,47.51,2,2,172000,1,1,1,1,0,0
30639,263,68.56,6,14,169000,1,1,1,1,1,0
30640,167,24.57,1,3,85000,1,0,0,1,0,0
30641,0,21.75,8,8,120000,1,0,0,1,0,0
30642,145,22.94,11,14,112000,1,0,0,0,0,1
30643,48,27.28,3,4,89000,1,0,0,1,0,0
30644,161,33.32,2,2,75000,1,0,0,0,0,0
30645,187,24.96,2,5,121000,1,0,0,1,0,0
30646,305,39.74,2,2,81000,2,0,1,1,0,0
30647,138,23.36,1,2,76500,1,0,0,1,0,0
30648,415,25.0,1,2,75000,1,0,0,1,0,1
30649,266,49.91,2,2,103000,2,0,1,1,0,0
30650,73,23.44,3,3,97000,1,0,0,1,0,0
30651,6,41.79,4,13,194500,1,1,1,1,0,1
30652,436,30.72,2,3,80000,1,0,1,1,0,0
30653,1,25.5,2,5,98500,2,0,0,1,0,0
30654,136,25.83,1,2,71000,1,0,0,1,0,0
30655,359,22.41,1,2,65000,1,0,0,1,0,0
30656,597,30.0,2,2,54000,2,0,0,1,0,0
30657,339,18.0,3,4,61000,1,0,0,1,0,0
30658,38,32.62,6,13,123000,1,0,0,1,0,0
30659,0,44.23,3,3,160000,1,1,1,1,0,0
30660,65,55.33,2,3,109800,2,1,1,1,0,0
30661,16,57.5,2,3,153500,2,1,1,1,0,0
30662,475,36.22,3,6,125000,2,0,1,1,0,0
30663,2,23.25,1,4,123000,1,0,0,1,0,0
30664,5,22.05,2,5,99000,1,0,0,1,0,0
30665,483,23.0,4,4,69000,1,0,0,0,0,0
30666,0,25.77,3,8,99500,1,0,0,1,0,0
30667,11,50.12,3,5,315000,1,1,1,1,0,0
30668,119,52.55,1,3,125000,2,1,1,1,0,0
30669,173,29.06,3,6,95000,1,0,0,1,0,0
30670,2,52.7,8,9,130500,1,1,1,1,1,0
30671,442,28.5,1,2,61000,2,0,0,1,0,0
30672,304,20.5,2,2,77000,1,0,0,1,0,0
30673,149,32.36,3,5,105000,1,0,0,1,0,0
30674,283,51.21,2,3,110000,2,0,1,1,0,0
30675,0,38.68,1,2,135000,1,1,1,1,0,0
30676,210,50.46,1,10,145000,2,1,1,1,0,0
30677,413,22.92,3,7,86000,1,0,0,0,0,0
30678,20,70.78,1,7,420000,2,1,1,1,0,1
30679,0,37.26,3,3,109000,1,0,0,1,1,1
30680,0,58.15,2,3,102000,2,1,1,1,0,0
30681,149,62.73,7,11,210000,3,1,1,1,0,0
30682,372,18.9,1,2,58000,1,0,0,1,0,0
30683,499,45.0,5,5,85000,2,0,1,1,0,0
30684,5,25.1,8,14,123000,1,0,0,1,0,0
30685,4,40.61,2,5,130000,1,1,1,1,0,0
30686,78,21.75,1,6,85000,1,0,0,1,0,0
30687,482,64.0,1,5,130000,3,1,1,1,0,0
30688,353,42.0,2,4,85000,2,0,1,1,0,0
30689,631,24.01,2,2,50000,1,0,1,1,0,0
30690,177,41.27,7,12,152000,1,1,1,1,0,0
30691,113,22.6,4,6,93000,1,0,0,1,0,0
30692,104,42.13,3,3,151000,1,1,1,1,0,0
30693,393,45.0,2,3,90000,2,1,1,1,0,0
30694,508,41.0,3,3,65000,2,0,1,1,0,0
30695,1,25.41,2,7,116500,1,0,0,1,0,0
30696,300,20.03,1,2,58000,1,0,0,1,0,0
30697,469,24.84,1,2,59000,1,0,0,1,0,0
30698,228,40.34,6,7,136000,2,0,1,1,0,1
30699,367,24.0,2,5,82000,1,0,0,1,0,0
30700,186,24.0,1,3,71000,1,0,0,0,0,0
30701,9,25.12,6,8,103500,1,0,0,1,0,0
30702,413,99.43,2,2,438000,3,1,1,1,0,0
30703,196,20.76,2,5,86000,1,0,0,1,0,1
30704,238,22.17,1,2,80000,1,0,0,1,0,0
30705,198,27.62,3,7,120000,1,0,0,1,0,1
30706,6,16.58,1,3,54000,1,0,0,0,0,0
30707,149,30.46,3,5,92000,1,0,0,0,0,0
30708,63,25.43,3,5,124000,1,0,0,1,0,1
30709,255,61.86,2,7,133000,2,1,1,1,0,0
30710,1,25.79,2,4,101000,1,0,0,1,0,0
30711,223,54.18,1,3,119000,2,1,1,1,0,0
30712,341,16.23,3,5,58000,1,0,0,1,0,0
30713,333,16.45,5,5,64000,1,0,0,0,0,0
30714,304,55.84,2,3,111000,2,1,1,1,0,0
30715,145,53.16,6,8,135000,2,1,1,1,0,0
30716,269,30.42,7,11,132000,1,0,1,1,0,0
30717,0,31.84,7,12,156000,1,1,1,1,0,0
30718,3,48.73,1,2,131500,2,1,1,1,0,0
30719,46,12.21,2,2,62000,1,0,0,0,0,0
30720,343,41.0,3,3,80000,2,0,1,1,0,0
30721,5,16.15,3,3,63000,1,0,0,1,0,1
30722,492,77.68,3,3,135000,3,1,1,1,0,0
30723,278,18.2,1,5,63000,1,0,0,0,0,0
30724,362,18.7,3,3,53000,1,0,0,0,0,0
30725,460,28.0,2,5,77000,1,0,1,1,0,0
30726,365,38.88,8,10,101000,2,0,1,1,0,0
30727,38,54.15,7,13,282000,1,1,1,1,1,0
30728,86,70.53,10,17,252000,3,1,1,1,0,0
30729,425,75.0,1,2,180000,2,1,1,1,0,0
30730,389,20.0,1,2,71000,1,0,0,1,0,0
30731,341,45.0,2,4,85000,2,1,1,1,0,0
30732,449,31.76,3,3,75000,1,1,1,1,0,0
30733,441,53.48,6,11,145000,2,1,1,1,0,0
30734,189,27.62,2,5,93000,1,0,0,1,0,0
30735,343,35.0,1,3,75000,2,0,1,1,0,0
30736,161,49.79,2,3,119000,1,1,1,1,0,0
30737,404,30.5,3,5,80000,2,0,1,1,0,1
30738,1,25.81,3,4,102000,1,0,0,1,0,0
30739,427,12.15,2,2,48000,1,0,0,0,0,0
30740,310,20.2,2,2,57000,1,0,0,1,0,0
30741,209,30.24,2,8,92000,1,0,0,1,0,1
30742,315,60.0,4,9,101500,3,0,1,1,0,1
30743,149,26.29,1,2,66000,1,0,0,1,0,1
30744,98,39.62,2,3,111000,1,1,1,1,0,1
30745,258,69.86,26,50,227000,3,1,1,1,1,0
30746,361,19.17,3,10,64000,1,0,0,1,0,0
30747,140,42.39,2,8,170000,1,1,1,1,0,1
30748,116,22.68,2,2,72000,1,0,0,1,0,0
30749,247,12.42,2,2,63000,1,0,0,1,0,0
30750,142,20.69,3,7,82000,1,0,0,1,0,0
30751,6,26.36,5,18,109000,1,0,0,1,0,1
30752,129,22.02,1,4,76000,1,0,0,1,0,0
30753,0,25.73,4,5,91000,1,0,0,0,0,0
30754,294,61.1,5,7,141500,2,1,1,1,0,0
30755,46,51.17,8,12,243000,2,1,1,1,0,0
30756,0,33.59,1,6,154000,1,1,1,1,0,0
30757,305,18.0,3,6,58000,1,0,0,1,0,0
30758,385,27.5,4,5,75000,1,0,0,0,0,0
30759,161,23.62,5,5,71500,1,0,0,0,0,0
30760,156,61.03,5,5,145000,2,1,1,1,0,0
30761,94,23.25,1,4,63000,1,0,0,0,0,1
30762,107,33.18,2,3,127000,1,0,0,0,0,1
30763,197,20.0,2,2,72000,1,0,0,0,0,0
30764,283,61.2,3,4,172000,1,1,1,1,0,0
30765,135,9.34,2,2,53000,1,0,0,0,0,0
30766,108,26.62,1,3,88800,1,0,0,0,0,0
30767,137,32.5,4,15,144500,1,0,0,0,0,0
30768,329,22.0,3,5,68500,1,0,0,0,0,0
30769,516,19.42,2,2,85000,1,0,0,1,0,0
30770,20,32.29,3,3,79000,1,0,0,0,0,0
30771,127,20.7,2,5,100500,1,0,0,1,0,0
30772,293,19.17,5,12,79000,1,0,0,1,0,0
30773,0,32.76,1,4,126000,1,0,0,1,0,0
30774,11,28.77,7,11,178000,1,0,0,0,0,1
30775,0,37.8,8,8,164000,1,1,1,1,0,0
30776,355,39.0,2,3,125000,2,0,1,1,0,0
30777,137,40.06,4,9,127000,1,1,1,1,0,1
30778,118,19.92,3,3,82000,1,0,1,1,0,1
30779,1,36.95,2,10,153000,1,0,0,1,0,0
30780,3,25.42,2,4,117000,1,0,0,1,0,0
30781,161,21.16,8,10,118500,1,0,0,1,0,0
30782,173,66.52,6,12,202000,2,1,1,1,0,0
30783,0,15.94,2,3,81000,1,0,0,0,0,0
30784,10,19.15,2,3,77500,1,0,0,1,0,0
30785,7,25.87,6,13,137000,1,0,0,1,0,0
30786,151,29.7,2,7,95000,1,0,0,1,0,0
30787,90,23.38,6,8,89000,1,0,0,0,0,0
30788,354,16.87,1,3,54000,1,0,0,0,0,1
30789,17,40.29,5,12,228000,1,1,1,1,0,1
30790,342,63.99,2,4,168000,2,1,1,1,0,0
30791,31,11.59,2,2,58000,1,0,0,0,0,0
30792,5,25.24,3,4,105000,1,0,0,1,0,0
30793,0,27.13,7,14,137000,1,0,0,1,0,0
30794,97,42.19,5,14,250000,1,1,1,1,0,0
30795,2,24.3,2,5,114000,1,0,0,1,0,0
30796,25,59.7,3,3,190000,2,1,1,1,0,0
30797,350,16.74,3,3,60000,1,0,0,0,0,0
30798,175,33.52,4,9,138500,1,0,0,0,0,1
30799,166,26.16,3,5,83000,1,0,0,1,0,0
30800,126,28.81,2,9,109000,1,0,0,0,0,1
30801,363,23.18,1,2,63000,1,0,0,1,0,0
30802,9,25.11,5,10,123500,1,0,0,1,0,0
30803,187,21.22,2,2,59000,1,0,0,1,0,0
30804,300,69.26,3,13,378000,1,1,1,1,1,0
30805,0,41.77,3,4,118000,1,1,1,1,0,0
30806,4,30.31,5,5,151000,1,1,1,1,0,0
30807,351,47.93,2,3,77000,2,0,1,1,0,0
30808,519,53.0,2,2,98000,3,0,1,1,0,0
30809,622,35.0,2,5,86000,2,0,0,1,0,1
30810,138,19.61,1,4,72500,1,0,0,1,0,0
30811,38,89.84,3,3,235000,3,1,1,1,0,0
30812,248,20.6,1,2,70000,1,0,0,1,0,0
30813,263,19.6,6,9,87000,1,0,0,1,0,0
30814,31,23.47,2,3,79300,1,0,0,1,0,0
30815,367,43.0,1,3,123000,1,1,1,1,0,0
30816,3,43.1,10,12,211000,1,1,1,1,0,0
30817,45,27.09,5,5,92000,1,0,0,1,0,0
30818,228,24.62,1,3,67000,1,0,0,1,0,0
30819,326,14.5,1,2,44000,1,0,0,1,0,0
30820,2,25.3,2,3,82500,1,0,0,1,0,1
30821,160,32.64,8,12,156000,1,0,1,1,0,0
30822,281,56.0,2,10,150000,2,1,1,1,0,0
30823,9,44.51,10,13,173000,1,1,1,1,0,0
30824,0,54.57,7,7,172000,2,1,1,1,0,0
30825,41,51.48,8,10,160000,2,0,0,1,0,0
30826,283,39.04,1,2,107000,2,0,1,1,0,0
30827,187,20.44,3,10,76500,1,0,0,1,0,0
30828,281,18.18,2,2,70000,1,0,0,1,0,0
30829,274,58.6,1,3,121000,2,1,1,1,0,0
30830,192,20.29,2,14,83600,1,0,0,1,0,0
30831,245,92.12,2,2,198000,4,1,1,1,0,0
30832,3,25.73,2,14,115000,1,0,0,1,0,1
30833,6,58.88,3,7,248000,2,1,1,1,0,0
30834,215,27.13,9,12,112000,1,0,0,1,0,0
30835,280,26.2,5,7,120000,1,0,0,0,0,0
30836,422,18.0,3,3,52000,1,0,0,0,0,0
30837,162,19.5,3,10,94000,1,0,0,1,0,0
30838,22,25.3,3,4,111000,1,0,0,1,0,0
30839,402,16.5,5,5,66000,1,0,0,0,0,0
30840,138,20.02,3,3,83000,1,0,0,1,0,0
30841,356,35.0,5,6,90000,2,0,1,1,0,0
30842,353,20.0,2,2,73000,1,0,0,1,0,0
30843,137,24.6,8,14,128000,1,0,0,1,0,0
30844,120,20.81,3,3,77000,1,0,0,1,0,0
30845,54,39.32,2,2,135000,1,1,1,1,0,0
30846,115,24.7,8,14,89000,1,0,0,1,0,0
30847,497,34.47,3,4,102000,1,0,0,0,0,1
30848,137,30.01,4,14,141000,1,0,1,1,0,0
30849,19,41.61,1,2,134000,1,1,1,1,0,0
30850,683,39.66,2,2,75000,3,0,0,1,0,0
30851,1,24.54,1,2,75000,1,0,0,1,0,0
30852,1,20.15,4,5,104000,1,0,0,1,0,0
30853,0,22.67,1,3,83000,1,0,0,1,0,0
30854,29,54.64,11,14,279000,1,1,1,1,0,0
30855,188,34.62,3,9,138000,1,0,0,0,0,0
30856,190,32.12,4,6,93000,1,0,0,1,0,0
30857,233,26.41,1,2,70000,1,0,0,1,0,0
30858,417,29.04,10,11,78000,1,0,0,0,0,0
30859,228,68.0,2,3,230000,3,1,1,1,0,0
30860,38,11.12,1,2,58000,1,0,0,0,0,0
30861,19,28.96,5,11,101000,1,0,0,1,0,0
30862,554,20.0,2,2,75000,1,0,0,0,0,0
30863,54,49.11,8,8,192000,1,1,1,1,0,0
30864,310,67.7,6,7,127000,2,1,1,1,0,0
30865,325,48.96,2,2,130000,2,1,1,1,0,0
30866,6,30.55,1,6,161000,1,0,1,1,0,0
30867,0,32.04,5,5,175000,1,1,1,1,0,0
30868,139,23.5,2,15,118500,1,0,0,1,0,0
30869,75,19.87,1,2,78000,1,0,0,0,0,0
30870,342,76.04,1,7,250000,2,1,1,1,0,0
30871,209,19.98,4,12,97000,1,0,0,1,0,1
30872,11,16.77,2,2,65000,1,0,0,1,0,0
30873,0,49.68,2,2,150000,1,1,1,1,0,0
30874,88,21.28,9,12,99500,1,0,0,1,0,0
30875,333,17.67,3,5,67000,1,0,0,0,0,0
30876,95,65.11,2,2,123500,2,1,1,1,0,0
30877,294,56.27,6,7,109000,1,1,1,1,1,0
30878,484,28.0,2,2,46000,2,0,0,1,0,0
30879,282,58.49,7,12,125000,3,1,1,1,0,0
30880,252,33.29,2,3,100000,1,0,1,1,0,1
30881,532,40.0,2,2,110000,2,0,0,1,0,0
30882,44,24.7,9,13,116000,1,0,0,1,0,0
30883,317,18.72,3,3,68000,1,0,0,0,0,1
30884,354,35.0,5,6,120000,2,0,0,1,0,0
30885,5,23.34,1,3,94000,1,0,0,0,0,0
30886,7,45.82,9,9,198000,1,0,0,0,0,0
30887,49,54.86,4,6,186500,2,1,1,1,0,0
30888,237,21.66,1,2,69000,1,0,0,1,0,0
30889,177,22.95,1,2,60000,1,0,0,1,0,0
30890,3,40.18,10,14,247000,1,1,1,1,0,0
30891,359,34.78,2,2,98000,2,0,0,1,0,0
30892,138,49.0,9,14,180000,2,0,1,1,0,0
30893,2,25.98,7,13,81000,1,0,0,1,0,0
30894,173,23.09,1,2,80000,1,0,0,0,0,0
30895,152,25.2,4,6,100200,1,0,0,1,0,0
30896,136,24.12,12,12,94000,1,0,0,1,0,1
30897,262,22.7,2,2,67000,1,0,0,1,0,0
30898,376,56.08,3,3,160000,3,0,1,1,0,0
30899,412,24.8,2,4,60000,1,0,0,0,0,1
30900,164,28.94,7,10,139000,1,0,0,1,0,0
30901,42,25.58,6,7,111000,1,0,0,1,0,0
30902,189,87.92,29,30,292000,1,1,1,1,0,0
30903,135,59.96,32,39,227000,1,1,1,1,1,0
30904,626,77.41,2,11,240000,2,1,1,1,0,0
30905,299,65.21,2,4,90000,3,1,1,1,0,0
30906,120,33.15,7,8,119500,1,0,0,1,0,0
30907,185,26.65,4,10,103000,1,0,0,1,0,0
30908,45,20.6,7,12,90000,1,0,0,1,0,0
30909,139,93.88,38,58,455000,3,1,1,1,1,0
30910,391,16.0,2,5,45000,1,0,0,0,0,0
30911,0,32.57,5,6,88000,1,1,1,1,0,0
30912,554,58.32,7,7,140000,2,1,1,1,0,0
30913,94,35.0,3,3,80000,1,1,1,1,0,0
30914,275,56.31,4,14,107000,2,1,1,1,0,0
30915,131,22.2,2,5,87000,1,0,0,1,0,0
30916,192,25.9,10,11,103000,1,0,0,1,0,0
30917,1,25.43,8,9,105000,1,0,0,1,0,0
30918,352,14.0,2,4,58000,1,0,0,0,0,1
30919,317,40.25,2,3,115000,2,0,1,1,0,0
30920,318,19.44,2,4,53000,1,0,0,1,0,0
30921,4,32.89,3,5,151000,1,1,1,1,0,0
30922,103,9.45,2,2,64000,1,0,0,0,0,1
30923,63,25.2,1,4,78500,1,0,0,1,0,0
30924,341,58.0,6,7,128000,3,1,1,1,0,0
30925,189,27.6,1,3,95000,1,0,0,1,0,0
30926,137,44.32,5,11,162000,1,1,1,1,0,0
30927,317,23.0,2,2,59000,1,0,1,1,0,0
30928,19,27.16,1,4,90000,1,0,0,1,0,0
30929,440,28.0,1,3,115000,1,1,1,1,0,0
30930,139,23.68,12,15,123500,1,0,0,1,0,0
30931,189,40.0,6,10,144800,1,1,1,1,0,0
30932,197,36.73,3,7,130000,1,0,0,1,0,1
30933,394,16.5,1,2,37000,1,0,0,0,0,0
30934,484,27.8,4,6,86000,1,0,0,0,0,0
30935,326,32.0,3,3,69000,2,0,1,1,0,0
30936,511,25.05,4,8,70000,1,0,0,0,0,1
30937,219,25.46,4,15,139000,1,0,0,0,0,1
30938,150,48.37,14,15,153000,1,1,1,1,0,0
30939,341,17.5,3,4,67000,1,0,0,1,0,0
30940,139,81.63,5,6,190000,3,1,1,1,0,0
30941,490,44.55,1,2,93000,2,0,1,1,0,0
30942,201,29.25,5,10,115000,1,0,0,1,0,0
30943,198,20.16,6,10,119500,1,0,0,1,0,0
30944,6,25.3,8,15,123000,1,0,0,1,0,0
30945,62,51.43,13,14,230000,1,1,1,1,0,1
30946,1,21.48,4,6,101000,1,0,0,1,0,0
30947,42,30.06,1,5,92000,1,0,0,1,0,0
30948,269,33.52,2,3,87000,1,0,0,1,0,0
30949,492,30.76,5,5,50000,1,1,1,1,0,0
30950,318,16.5,3,3,65000,1,0,0,1,0,0
30951,346,64.85,5,5,245000,2,1,1,1,0,0
30952,199,21.9,5,13,85000,1,0,0,1,0,0
30953,53,31.21,1,3,101000,1,0,1,1,0,0
30954,338,12.15,2,2,36000,1,0,0,1,0,0
30955,164,22.93,3,10,115000,1,0,0,1,0,0
30956,29,21.36,3,6,89000,1,0,0,1,0,0
30957,89,36.22,3,8,117000,1,0,0,1,1,0
30958,163,68.11,9,9,418000,1,1,1,1,0,0
30959,184,31.18,1,2,99000,1,0,0,1,0,0
30960,19,32.12,7,15,170000,1,0,1,1,0,0
30961,126,21.45,3,15,91000,1,0,0,1,0,0
30962,71,20.55,6,7,87500,1,0,0,1,0,0
30963,656,44.71,1,2,103000,1,1,1,1,0,0
30964,125,21.47,6,8,100000,1,0,0,1,0,1
30965,354,52.0,2,5,134000,1,0,0,1,1,0
30966,13,34.61,10,15,144500,1,0,0,1,0,1
30967,227,71.74,9,15,190000,2,1,1,1,1,0
30968,317,18.75,1,2,60000,1,0,0,1,0,0
30969,293,19.0,1,2,54000,1,0,0,0,0,0
30970,67,21.53,2,3,65000,1,0,0,1,0,0
30971,1,10.22,1,2,54000,1,0,0,0,0,0
30972,26,25.5,2,4,90000,1,0,0,1,0,0
30973,285,83.1,2,2,130000,3,1,1,1,0,0
30974,491,56.7,2,3,87000,3,1,1,1,0,0
30975,269,20.0,2,2,69000,1,0,0,1,0,0
30976,1,77.0,2,2,199000,3,1,1,1,0,0
30977,305,57.24,1,4,115000,3,0,1,1,0,0
30978,179,46.51,1,2,94500,2,0,1,1,0,0
30979,390,16.1,2,5,55000,1,0,0,1,0,0
30980,0,23.18,1,2,77000,1,0,0,1,0,0
30981,292,20.02,1,5,68000,1,0,0,1,0,0
30982,2,40.78,11,13,98000,1,1,1,1,0,0
30983,315,17.9,2,3,67000,1,0,0,1,0,1
30984,149,21.27,4,10,90000,1,0,0,0,0,0
30985,91,71.99,5,32,410000,1,1,1,1,0,0
30986,212,22.35,1,2,67000,1,0,0,0,0,0
30987,74,21.24,4,13,98000,1,0,0,1,0,0
30988,390,24.11,5,6,68000,1,0,1,1,0,0
30989,200,30.64,12,13,125000,1,0,0,1,0,0
30990,589,34.04,3,8,137000,1,0,0,0,0,0
30991,222,22.9,1,2,79500,1,0,0,1,0,0
30992,330,17.0,2,3,57000,1,0,0,1,0,0
30993,628,15.0,3,3,53000,1,0,0,1,0,0
30994,146,36.79,1,5,159000,1,0,0,0,0,0
30995,1,17.23,1,2,70000,1,0,0,0,0,0
30996,209,76.59,2,2,115000,3,0,1,1,0,0
30997,557,15.0,1,2,44500,1,0,0,0,0,0
30998,59,25.5,9,12,107000,1,0,0,1,0,0
30999,0,27.13,4,12,112000,1,0,0,1,0,0
31000,26,14.25,2,2,72000,1,0,0,0,0,0
31001,68,20.2,1,5,87000,1,0,0,0,0,0
31002,0,57.08,2,3,208000,2,1,1,1,0,0
31003,389,19.84,3,3,56000,1,0,0,1,0,0
31004,30,33.46,12,13,170000,1,1,1,1,0,0
31005,51,9.9,1,2,63000,1,0,0,0,0,0
31006,307,12.0,2,5,49000,1,0,0,0,0,0
31007,156,12.11,1,2,64000,1,0,0,0,0,0
31008,77,40.01,1,3,115000,1,1,1,1,0,0
31009,21,58.59,3,14,235000,2,1,1,1,0,0
31010,374,16.86,2,8,65000,1,0,0,0,0,1
31011,349,19.84,1,2,55000,1,0,0,1,0,0
31012,488,17.77,7,10,85000,1,0,0,0,0,1
31013,340,21.03,1,4,47000,1,0,0,0,0,0
31014,25,20.0,1,3,79000,1,0,0,1,0,0
31015,23,62.32,6,8,430000,1,1,1,1,0,1
31016,5,29.75,1,5,118000,1,0,0,0,0,0
31017,53,15.72,1,3,73000,1,0,0,0,0,0
31018,475,18.0,3,3,49000,1,0,0,1,0,0
31019,245,33.1,4,14,89000,1,0,0,1,0,0
31020,2,25.47,4,5,140000,1,0,1,1,0,1
31021,1,33.08,1,2,111000,1,1,1,1,0,0
31022,299,44.71,2,2,82000,2,0,1,1,0,0
31023,295,29.6,3,3,82000,1,0,0,1,0,0
31024,5,54.66,13,14,285000,2,1,1,1,0,0
31025,241,18.1,2,3,68000,1,0,0,0,0,0
31026,186,24.7,2,2,59500,1,0,0,1,0,0
31027,23,27.05,5,8,136000,1,0,0,1,0,0
31028,62,26.43,5,8,94000,1,0,0,1,0,0
31029,130,48.0,11,12,198000,1,1,1,1,0,0
31030,5,25.2,13,14,131000,1,0,0,1,0,0
31031,281,16.29,1,3,60000,1,0,0,0,0,0
31032,166,21.74,4,11,85000,1,0,0,1,0,0
31033,255,22.43,5,5,102000,1,0,0,0,0,0
31034,48,22.4,1,2,65000,1,0,0,1,0,0
31035,209,22.42,1,5,71000,1,0,0,1,0,0
31036,0,37.8,7,8,162000,1,1,1,1,0,0
31037,138,38.37,3,8,141000,2,0,0,1,0,0
31038,348,20.0,1,2,70000,1,0,0,1,0,0
31039,137,26.55,3,9,99000,1,0,0,1,0,1
31040,70,75.14,4,5,170000,3,1,1,1,0,0
31041,6,25.19,2,15,119000,1,0,0,1,0,0
31042,67,25.48,11,14,102000,1,0,0,1,0,1
31043,6,26.45,2,13,143500,1,0,0,1,0,1
31044,219,24.66,12,15,142000,1,0,0,1,0,0
31045,367,14.0,4,5,60000,1,0,0,1,0,0
31046,345,13.22,1,2,55000,1,0,0,0,0,0
31047,367,24.43,2,3,74000,1,0,0,0,0,0
31048,580,18.0,1,2,63000,1,0,0,1,0,1
31049,219,27.58,1,8,123000,1,0,0,0,0,0
31050,363,49.57,2,3,73000,2,0,1,1,0,0
31051,127,53.38,6,16,330000,1,1,1,1,0,1
31052,150,40.56,5,14,154000,1,0,0,0,0,0
31053,149,21.3,5,6,84000,1,0,0,1,0,0
31054,183,23.14,4,11,103000,1,0,0,1,0,1
31055,485,26.53,4,14,86000,1,0,0,0,0,0
31056,385,35.0,1,2,97000,2,0,1,1,0,0
31057,1,25.81,3,4,102000,1,0,0,1,0,0
31058,4,40.98,3,5,132000,1,1,1,1,0,0
31059,5,22.29,4,5,116000,1,0,0,1,0,0
31060,456,24.64,2,3,64000,2,0,0,1,0,0
31061,5,50.27,2,3,160000,1,1,1,1,0,0
31062,276,46.7,4,5,100000,2,1,1,1,0,0
31063,1,27.41,7,9,108500,1,0,0,1,0,0
31064,175,55.77,12,18,153000,2,1,1,1,0,1
31065,34,26.1,6,10,96000,1,0,0,1,0,0
31066,165,42.64,6,12,205000,1,1,1,1,0,0
31067,210,22.0,2,2,65000,1,0,0,1,0,0
31068,27,26.06,7,7,101000,1,0,0,1,0,1
31069,424,36.36,3,3,66000,2,0,1,1,0,0
31070,338,28.05,2,9,60000,1,0,1,1,0,0
31071,219,52.87,7,11,124000,2,1,1,1,0,0
31072,330,62.7,4,7,157000,3,0,1,1,0,0
31073,101,30.81,2,2,87000,1,0,0,1,0,0
31074,126,87.51,16,48,310000,3,1,1,1,0,0
31075,42,35.23,4,4,131000,1,0,1,1,0,1
31076,349,16.38,1,5,60000,1,0,0,1,0,0
31077,508,18.5,2,2,50000,1,0,0,1,0,0
31078,147,22.43,5,5,114000,1,0,0,1,0,0
31079,5,16.34,1,3,79000,1,0,0,0,0,0
31080,1,40.83,2,12,120000,1,1,1,1,0,0
31081,656,40.99,1,2,101000,1,1,1,1,0,0
31082,310,21.3,1,3,55000,1,0,0,0,0,0
31083,162,24.0,2,3,84000,1,0,0,1,0,0
31084,201,20.4,1,5,90000,1,0,0,1,0,1
31085,448,54.2,4,5,129000,2,0,1,1,0,0
31086,475,16.5,2,2,38000,1,0,0,0,0,0
31087,154,57.95,3,5,150000,2,1,1,1,0,0
31088,262,22.77,1,2,80000,1,0,0,1,0,0
31089,165,32.72,7,10,186000,1,1,1,1,0,1
31090,0,25.38,2,8,91000,1,0,0,1,0,0
31091,28,11.54,2,2,59000,1,0,0,0,0,0
31092,75,19.0,3,3,82000,1,0,0,1,0,0
31093,68,31.18,1,5,123000,2,0,0,1,0,0
31094,0,27.13,12,12,108000,1,0,0,1,0,0
31095,138,60.55,10,24,290000,1,1,1,1,0,0
31096,1,25.81,1,4,100000,1,0,0,1,0,0
31097,411,15.16,4,4,56000,1,0,0,0,0,0
31098,379,12.96,2,2,57000,1,0,0,1,0,0
31099,161,28.57,11,13,105000,1,0,0,0,0,0
31100,2,62.88,15,36,265000,2,1,1,1,0,0
31101,189,35.36,2,14,165000,1,0,0,1,0,0
31102,185,41.76,2,8,196000,1,1,1,1,0,0
31103,2,65.2,2,2,185000,2,1,1,1,0,0
31104,306,20.89,2,3,65000,1,0,0,1,0,0
31105,11,25.45,2,5,102000,1,0,0,1,0,0
31106,142,20.3,6,8,87000,1,0,0,1,0,0
31107,178,25.73,11,11,122000,1,0,0,1,0,0
31108,386,13.52,7,14,46500,1,0,0,0,0,0
31109,547,26.3,5,5,66200,2,0,0,1,0,1
31110,281,62.93,4,4,130000,3,0,1,1,0,0
31111,194,60.39,4,10,166000,3,1,1,1,0,0
31112,403,17.96,2,2,47000,1,0,0,1,0,0
31113,239,35.32,2,4,86000,1,1,1,1,0,0
31114,389,38.0,3,6,110000,2,0,1,1,0,0
31115,460,22.27,2,2,55000,1,0,0,1,0,0
31116,93,89.32,22,39,598000,2,1,1,1,0,0
31117,307,28.0,1,3,83000,1,0,1,1,0,0
31118,134,20.27,6,20,88000,1,0,0,1,0,1
31119,253,25.08,3,9,90600,1,0,0,1,0,0
31120,0,26.04,2,3,116000,1,0,0,1,0,0
