id,age,area,floor,max_floor,y
29306,36,25.73,9,10,97500
29307,1,25.83,4,9,84500
29308,139,25.47,3,13,87000
29309,53,25.46,4,8,104000
29310,167,50.76,1,11,191000
29311,365,44.43,1,3,86000
29312,439,39.85,2,4,84000
29313,233,60.62,3,3,127000
29314,281,56.0,2,10,150000
29315,173,29.73,3,4,110000
29316,197,57.62,2,3,144000
29317,38,11.52,2,2,65500
29318,385,35.0,3,4,100000
29319,34,10.53,1,2,55000
29320,340,32.34,3,7,80000
29321,3,25.36,2,10,123000
29322,0,32.48,2,4,118000
29323,274,46.0,3,5,115000
29324,71,20.66,2,7,86000
29325,146,27.76,6,10,146000
29326,2,37.2,1,3,115000
29327,6,25.05,4,7,113000
29328,172,79.0,7,11,290650
29329,2,23.25,3,4,128000
29330,325,16.0,2,2,50000
29331,164,21.0,5,5,92000
29332,381,16.5,4,4,54000
29333,191,42.34,1,3,135000
29334,365,15.2,3,5,60000
29335,0,18.53,3,3,78000
29336,441,56.08,4,12,145000
29337,424,14.5,1,3,60000
29338,8,22.13,3,3,81000
29339,58,20.41,2,11,110000
29340,5,40.98,4,5,133000
29341,401,44.5,1,2,94000
29342,4,39.97,2,14,174000
29343,146,26.3,3,6,80000
29344,264,59.62,2,3,114000
29345,207,22.39,7,9,110000
29346,150,71.01,13,27,299000
29347,296,48.29,2,2,111000
29348,352,51.84,3,3,107000
29349,0,20.74,6,12,96000
29350,138,84.96,6,25,420000
29351,347,35.0,3,3,73000
29352,189,23.37,1,4,86000
29353,168,29.98,11,14,140000
29354,136,52.41,19,45,340000
29355,365,22.7,2,2,50000
29356,67,38.63,1,2,75000
29357,1,28.39,4,11,136000
29358,330,12.0,5,5,49000
29359,361,27.0,1,2,60000
29360,53,64.53,11,12,290000
29361,69,65.53,37,49,270000
29362,2,25.66,4,4,100000
29363,3,16.1,1,3,52000
29364,317,53.19,3,3,101000
29365,19,46.4,9,15,199000
29366,175,60.47,12,18,164000
29367,144,74.36,1,17,333000
29368,13,70.59,1,5,243000
29369,337,21.18,2,3,68000
29370,71,53.59,2,2,113000
29371,96,25.4,3,7,86000
29372,535,27.46,2,2,57000
29373,456,18.0,1,2,73000
29374,364,46.62,4,6,135000
29375,1,25.84,2,7,98500
29376,63,25.06,2,3,96500
29377,3,53.46,12,13,219000
29378,189,23.97,2,13,88000
29379,288,56.92,2,5,120000
29380,593,30.0,1,2,80000
29381,139,47.57,16,58,193000
29382,6,71.65,13,48,315000
29383,157,25.25,1,2,68500
29384,175,31.38,5,14,128000
29385,224,39.94,12,12,130000
29386,0,68.15,4,5,280000
29387,3,25.36,4,10,127000
29388,184,25.62,10,11,86000
29389,2,21.9,2,4,115000
29390,29,33.68,2,3,133000
29391,4,40.03,15,15,194000
29392,83,74.62,3,8,340000
29393,1,26.36,4,10,126000
29394,57,27.26,7,12,104000
29395,241,57.12,3,10,136000
29396,173,22.27,2,5,90000
29397,511,20.0,2,2,47000
29398,542,45.0,5,5,71500
29399,352,22.27,1,2,53000
29400,365,21.0,1,4,65000
29401,167,23.68,3,14,104000
29402,164,22.79,3,3,101000
29403,102,26.37,5,5,108000
29404,0,25.29,2,3,90000
29405,331,46.16,2,2,172000
29406,167,21.53,1,2,63000
29407,3,51.84,10,13,216000
29408,177,26.44,1,2,75000
29409,353,19.27,2,3,59000
29410,137,33.99,3,3,95000
29411,280,20.0,3,3,60000
29412,360,26.95,3,6,76000
29413,367,22.0,4,4,80000
29414,280,26.93,1,4,75000
29415,3,25.36,8,10,132000
29416,0,24.6,3,3,104000
29417,386,13.52,11,14,50500
29418,198,19.87,2,2,72000
29419,0,29.9,1,2,155000
29420,402,53.46,3,8,145000
29421,27,25.13,4,8,98000
29422,371,54.08,2,2,110000
29423,34,14.34,3,3,58000
29424,289,35.0,1,2,72000
29425,200,30.94,3,3,80000
29426,237,62.22,25,54,263000
29427,441,16.0,4,4,115000
29428,226,46.57,10,12,260000
29429,293,19.17,5,12,79000
29430,49,26.04,2,5,76000
29431,459,50.0,5,9,118000
29432,378,19.86,1,2,75000
29433,220,62.23,1,3,97000
29434,321,51.2,4,7,127000
29435,3,49.62,2,12,254000
29436,395,49.4,5,7,133000
29437,0,17.24,4,4,89000
29438,466,51.57,12,14,198000
29439,403,29.04,2,2,67000
29440,63,83.8,1,5,437000
29441,42,32.38,1,4,95000
29442,4,27.0,4,4,101000
29443,143,42.82,4,5,165000
29444,162,20.31,5,13,80000
29445,66,22.9,2,14,109000
29446,197,90.25,2,2,238000
29447,6,26.08,6,6,94500
29448,77,62.87,2,2,129500
29449,5,62.42,6,10,278000
29450,356,39.5,2,2,102500
29451,152,21.97,1,4,86000
29452,135,65.08,17,39,224000
29453,1,25.95,2,13,105500
29454,20,43.14,5,11,164000
29455,4,31.03,2,5,150000
29456,267,55.46,1,6,93000
29457,125,40.0,4,20,160000
29458,59,31.36,3,3,107000
29459,329,21.9,1,2,51000
29460,102,28.17,10,10,97500
29461,48,111.65,53,53,505000
29462,258,18.74,2,5,84500
29463,349,49.82,4,4,110000
29464,1,25.52,3,8,123000
29465,442,55.53,2,3,154000
29466,0,55.34,3,3,101000
29467,0,40.03,6,10,213000
29468,338,68.34,3,4,185000
29469,15,31.88,2,3,101000
29470,245,45.92,3,5,180000
29471,323,27.5,5,6,101000
29472,1,25.39,4,10,129000
29473,1,77.0,1,2,199000
29474,0,27.13,10,12,115000
29475,58,16.69,1,3,66000
29476,372,83.56,1,3,246000
29477,192,24.99,1,5,63000
29478,116,60.57,3,9,375000
29479,15,25.48,1,4,119000
29480,485,37.26,2,6,133000
29481,265,58.76,1,3,138000
29482,134,26.04,3,10,108000
29483,300,43.55,6,7,127000
29484,29,40.09,2,2,144000
29485,19,39.03,3,3,88000
29486,566,14.0,2,2,42000
29487,68,25.25,2,3,94000
29488,304,66.61,4,4,116000
29489,584,34.65,1,2,75000
29490,430,25.92,4,4,93000
29491,55,21.69,1,3,77000
29492,378,40.73,1,3,154000
29493,149,25.77,1,4,97000
29494,17,35.43,2,5,138000
29495,447,17.97,1,3,57000
29496,337,39.24,3,7,103000
29497,137,27.39,2,7,100000
29498,633,11.0,2,2,45000
29499,139,26.07,3,9,102000
29500,169,32.42,8,11,131000
29501,321,18.76,3,15,56000
29502,325,58.93,5,10,102000
29503,209,66.6,2,2,110500
29504,44,117.58,2,2,280000
29505,379,46.76,3,3,75000
29506,164,18.91,8,14,113000
29507,3,40.0,8,10,205000
29508,328,14.15,1,2,47000
29509,715,38.0,1,1,105000
29510,148,25.2,1,6,95000
29511,0,28.4,2,10,130000
29512,174,24.48,7,7,83000
29513,296,31.57,4,6,85000
29514,20,85.05,7,11,270000
29515,582,26.78,2,2,75000
29516,276,38.19,5,5,129000
29517,310,39.67,2,2,68000
29518,162,28.06,7,15,139000
29519,563,35.0,2,2,70000
29520,247,41.16,3,3,84000
29521,2,52.7,4,9,126500
29522,177,26.23,6,7,81000
29523,292,55.16,9,14,133000
29524,332,18.76,2,3,77000
29525,24,58.96,2,3,130000
29526,114,31.0,3,4,117000
29527,259,84.46,2,2,173000
29528,454,76.2,4,4,198000
29529,487,25.0,2,2,53000
29530,151,22.36,2,4,81000
29531,78,60.78,3,13,205000
29532,317,14.85,1,2,55000
29533,3,17.21,1,2,75000
29534,242,20.02,1,8,75000
29535,31,25.81,4,6,92000
29536,184,16.12,1,2,70000
29537,243,65.19,2,5,156500
29538,210,56.87,2,3,102000
29539,313,47.0,2,3,95000
29540,233,39.09,1,2,95000
29541,168,124.92,3,3,480000
29542,70,20.55,6,7,87500
29543,143,28.04,13,14,98500
29544,50,12.83,3,3,54000
29545,4,25.0,2,2,83000
29546,83,43.4,5,6,129000
29547,1,14.19,1,3,59000
29548,213,74.45,4,4,255000
29549,5,25.1,10,14,124000
29550,355,31.58,3,3,85000
29551,333,18.8,2,4,66000
29552,25,25.07,3,12,106000
29553,0,42.86,3,3,107000
29554,52,25.16,4,5,79000
29555,1,25.9,4,11,130000
29556,102,23.6,1,2,72000
29557,168,31.55,8,13,120000
29558,5,45.25,3,13,200000
29559,114,20.77,2,8,86000
29560,188,24.02,1,2,73000
29561,26,19.18,2,3,69000
29562,339,44.0,2,3,75000
29563,243,65.19,1,5,155500
29564,2,43.06,3,12,156000
29565,402,17.01,3,3,61000
29566,269,23.48,1,2,48000
29567,250,33.76,3,10,113000
29568,570,19.85,3,4,63000
29569,55,25.37,4,10,105000
29570,103,23.18,2,2,66000
29571,341,18.0,2,4,60000
29572,83,35.48,1,2,99000
29573,2,25.65,4,5,106000
29574,174,55.32,13,14,240000
29575,293,39.96,3,3,78000
29576,0,17.59,1,3,68000
29577,95,20.25,2,10,81500
29578,46,32.43,1,2,118000
29579,370,33.85,3,3,109000
29580,144,53.77,4,4,140000
29581,84,48.65,1,2,127500
29582,175,23.56,6,13,105000
29583,131,43.66,1,2,114000
29584,150,45.16,7,11,170000
29585,2,16.01,2,3,56000
29586,6,25.5,6,6,94000
29587,4,25.36,3,4,92500
29588,150,55.54,4,5,129000
29589,389,14.18,4,4,53000
29590,82,24.3,11,14,130000
29591,367,17.1,1,2,57000
29592,27,25.17,6,7,96000
29593,30,25.6,1,8,99000
29594,136,21.24,8,10,99000
29595,5,22.67,4,5,96000
29596,26,24.33,3,3,129000
29597,187,24.38,3,5,99000
29598,0,51.53,4,4,241000
29599,562,32.31,6,6,90000
29600,177,56.57,3,3,98000
29601,6,10.52,1,3,71000
29602,138,30.5,2,3,82500
29603,281,44.64,1,3,139000
29604,120,18.83,3,3,85000
29605,60,26.11,3,5,123000
29606,243,45.85,4,6,174000
29607,96,27.64,1,2,64500
29608,397,59.4,2,4,130000
29609,404,42.3,1,2,80000
29610,196,22.65,7,12,115000
29611,142,19.73,1,2,81500
29612,78,40.28,1,2,97000
29613,194,71.79,6,8,286300
29614,656,31.6,2,2,67000
29615,120,25.58,1,2,74000
29616,666,46.45,8,9,148000
29617,163,28.49,4,15,163000
29618,61,25.36,1,3,84800
29619,1,30.34,3,6,101000
29620,87,31.92,2,3,124000
29621,303,45.44,2,3,105000
29622,171,53.18,3,12,184000
29623,439,15.2,3,8,48000
29624,448,48.71,3,3,74000
29625,104,25.57,6,14,110000
29626,390,37.17,1,2,83000
29627,104,44.0,2,2,101000
29628,367,19.17,11,12,65000
29629,555,37.0,1,3,77000
29630,0,46.03,12,14,135000
29631,53,33.71,7,12,118000
29632,186,29.07,9,14,139000
29633,185,27.5,9,9,85000
29634,24,35.46,1,3,107000
29635,348,45.0,1,3,77000
29636,397,15.97,1,2,54000
29637,333,53.55,3,18,191000
29638,185,22.06,9,12,108000
29639,1,26.38,1,5,90000
29640,358,43.1,3,3,83000
29641,154,29.32,7,14,145000
29642,53,40.95,4,13,158000
29643,28,15.37,2,3,72000
29644,157,38.74,3,15,173000
29645,389,26.6,2,2,81000
29646,50,34.3,2,9,119000
29647,209,15.0,1,3,54000
29648,135,69.09,10,39,255000
29649,140,29.46,2,8,98000
29650,23,40.28,2,10,98000
29651,27,18.67,4,5,84000
29652,128,76.4,3,3,110000
29653,140,25.16,4,4,100000
29654,64,33.1,6,10,167000
29655,234,52.8,3,3,87000
29656,46,25.2,5,14,140000
29657,123,29.22,3,14,113000
29658,341,21.0,4,4,55000
29659,485,19.0,1,2,48000
29660,11,19.6,1,3,67000
29661,72,64.05,11,14,355000
29662,108,59.82,23,30,238000
29663,218,18.94,3,3,60000
29664,101,25.95,2,6,114000
29665,30,25.1,4,9,113000
29666,143,22.56,2,13,102000
29667,377,24.75,6,7,123000
29668,10,35.03,3,3,127000
29669,125,25.95,1,5,86000
29670,21,51.37,7,7,260000
29671,2,16.71,3,3,66000
29672,150,19.78,8,12,80000
29673,102,22.2,6,15,107000
29674,156,23.18,2,6,104000
29675,362,44.28,1,3,80000
29676,29,26.02,2,5,111000
29677,32,12.04,3,3,54000
29678,413,19.0,2,2,53000
29679,520,37.0,3,5,105000
29680,278,23.5,2,5,85000
29681,250,88.08,6,14,250000
29682,1,25.26,2,8,108000
29683,368,33.6,4,7,85000
29684,48,34.99,1,2,107000
29685,239,26.1,6,13,84000
29686,173,20.5,1,6,101000
29687,271,79.64,2,2,180000
29688,133,20.28,4,10,90000
29689,335,20.0,1,2,58000
29690,0,41.2,1,3,94500
29691,139,81.63,1,6,184000
29692,4,38.32,3,10,103000
29693,187,21.22,2,2,59000
29694,270,18.5,4,4,56000
29695,116,62.07,10,14,233000
29696,331,17.82,2,2,65000
29697,501,28.14,4,4,95000
29698,142,55.66,20,39,248000
29699,39,45.05,1,3,105000
29700,139,43.46,2,13,197000
29701,223,25.05,20,30,119000
29702,135,42.92,1,2,126000
29703,521,25.0,1,2,55000
29704,293,26.49,1,2,65000
29705,42,43.4,13,13,225000
29706,639,20.62,2,2,50000
29707,134,22.99,2,4,93500
29708,305,95.13,7,7,142000
29709,262,51.52,3,4,129000
29710,162,24.16,2,5,97000
29711,5,25.84,4,6,98000
29712,21,30.71,14,15,152000
29713,147,60.38,2,18,215000
29714,363,15.26,4,4,59000
29715,138,38.42,3,14,151000
29716,374,25.92,1,2,56000
29717,403,32.0,1,2,83000
29718,95,32.78,3,3,86000
29719,1,66.79,1,2,167000
29720,382,14.58,2,2,60000
29721,0,58.15,3,3,104000
29722,533,33.0,1,3,105000
29723,399,32.4,1,2,73000
29724,1,27.61,8,8,163000
29725,325,144.82,9,9,350000
29726,621,29.27,3,3,77800
29727,153,11.01,2,3,55000
29728,2,26.23,10,12,100000
29729,144,39.1,4,5,105000
29730,424,36.36,3,3,66000
29731,5,25.79,5,5,123000
29732,46,63.4,2,3,214000
29733,3,25.3,8,8,127000
29734,174,20.05,9,15,98000
29735,281,61.02,1,6,132000
29736,0,29.4,8,8,126000
29737,153,22.75,2,7,80000
29738,160,23.89,1,2,72000
29739,195,41.3,4,5,150000
29740,364,16.4,3,3,61000
29741,4,26.11,4,5,118000
29742,35,13.8,1,2,65500
29743,1,25.73,9,12,112000
29744,114,97.29,2,2,220000
29745,387,13.04,1,2,57000
29746,7,25.27,7,7,123000
29747,172,24.51,3,13,105500
29748,0,25.09,3,3,103000
29749,41,41.24,2,3,94500
29750,257,29.03,3,3,77000
29751,580,18.0,1,2,53000
29752,173,103.54,37,40,370000
29753,550,12.0,2,2,41000
29754,56,21.33,2,2,87000
29755,2,30.07,10,12,168000
29756,285,67.3,8,10,216000
29757,189,70.97,7,8,168000
29758,18,25.51,2,6,119000
29759,0,55.57,2,7,144000
29760,377,26.44,2,2,58000
29761,1,68.5,2,2,181000
29762,229,79.83,4,13,138000
29763,53,40.32,7,11,157500
29764,0,23.5,1,2,69000
29765,1,25.54,3,9,102500
29766,553,82.48,2,2,140000
29767,413,27.0,2,2,95000
29768,339,37.26,2,2,98000
29769,4,25.58,3,13,132000
29770,148,43.33,2,2,81000
29771,0,18.41,3,4,89000
29772,276,18.0,4,5,75500
29773,138,23.99,2,8,98000
29774,164,37.03,6,14,151000
29775,105,57.1,8,10,218000
29776,366,24.3,3,3,47000
29777,41,25.75,2,5,88000
29778,54,63.08,1,7,304000
29779,257,39.69,3,3,100000
29780,1,41.03,4,15,172000
29781,138,21.2,9,10,88000
29782,0,19.12,1,3,74000
29783,380,14.04,2,3,74000
29784,119,31.01,2,2,83000
29785,360,17.56,4,7,66000
29786,14,61.42,3,3,155500
29787,5,25.84,10,12,119000
29788,311,72.86,2,2,145000
29789,370,36.55,2,5,97000
29790,379,50.32,5,5,90000
29791,386,16.09,4,5,70000
29792,21,50.88,1,2,146000
29793,138,40.44,9,10,188000
29794,32,10.22,1,2,58000
29795,148,53.21,4,19,280000
29796,1,76.26,2,3,187000
29797,487,95.97,2,2,130000
29798,263,55.24,4,11,205000
29799,2,21.19,4,4,120000
29800,193,19.04,1,2,67000
29801,98,50.94,2,2,92000
29802,5,24.91,1,3,112000
29803,0,25.8,7,8,101500
29804,17,17.55,1,2,64000
29805,1,18.81,1,2,67000
29806,427,23.0,2,2,49000
29807,370,37.8,1,3,88000
29808,4,40.49,6,12,141000
29809,401,17.39,1,2,57000
29810,41,27.24,1,3,119000
29811,36,50.75,5,10,179000
29812,346,14.0,2,2,46000
29813,41,70.26,22,37,190000
29814,89,44.0,12,14,235000
29815,142,26.64,3,4,78000
29816,57,45.54,1,2,100500
29817,436,25.92,2,2,63000
29818,30,25.66,5,8,106000
29819,48,25.92,2,14,111000
29820,32,41.66,4,8,165000
29821,375,37.26,2,2,64000
29822,376,40.0,2,2,133000
29823,39,25.52,3,4,88000
29824,66,30.63,2,3,82000
29825,125,54.49,3,10,189000
29826,70,25.22,3,4,103500
29827,27,25.73,4,6,95000
29828,428,11.89,2,4,55000
29829,5,11.32,3,3,52000
29830,437,36.3,2,2,65000
29831,141,28.0,18,33,145000
29832,179,20.59,5,6,107500
29833,35,10.38,2,2,64000
29834,215,10.13,2,2,55000
29835,137,35.03,8,9,115000
29836,3,25.1,7,14,154000
29837,291,57.93,7,7,102000
29838,401,39.6,3,3,76000
29839,184,25.01,1,3,87000
29840,329,19.3,5,5,70500
29841,450,42.36,2,2,70000
29842,219,96.44,1,3,265000
29843,515,25.84,2,2,67000
29844,108,37.41,2,2,127000
29845,60,23.26,2,2,103000
29846,173,32.4,9,11,145000
29847,4,40.61,3,5,169000
29848,183,38.6,3,5,150000
29849,402,32.4,1,2,78000
29850,278,22.57,3,10,66000
29851,293,30.0,3,4,103000
29852,317,16.8,4,4,69000
29853,41,41.49,2,10,177000
29854,203,28.67,7,9,92000
29855,77,21.99,1,2,78000
29856,306,30.43,2,2,80000
29857,158,21.46,1,7,85000
29858,125,47.09,5,7,164000
29859,247,30.96,3,6,85000
29860,448,70.0,7,9,180000
29861,173,22.16,1,2,72000
29862,365,61.69,8,11,110000
29863,176,25.72,3,3,87000
29864,281,42.87,2,3,79000
29865,18,53.44,4,15,220000
29866,30,28.26,3,3,114000
29867,147,27.32,2,9,106000
29868,124,50.34,5,5,219000
29869,352,28.0,2,2,72000
29870,190,41.52,8,12,157000
29871,2,25.16,1,4,108000
29872,456,49.64,8,10,145000
29873,428,14.29,4,4,65000
29874,437,34.0,1,2,90000
29875,117,22.59,14,14,123000
29876,234,53.0,1,3,123000
29877,5,34.06,4,14,220000
29878,71,44.7,2,21,203000
29879,68,51.3,2,4,138000
29880,365,39.1,5,5,125000
29881,322,19.0,1,2,49000
29882,0,26.36,5,6,100000
29883,5,25.26,5,12,119000
29884,2,54.13,2,2,107000
29885,485,53.04,4,5,128000
29886,129,24.5,11,12,104000
29887,0,64.27,3,3,143000
29888,377,22.44,3,11,74000
29889,311,21.24,5,12,83000
29890,332,25.0,2,2,60000
29891,413,54.82,1,3,119000
29892,35,30.28,5,10,132500
29893,375,15.0,1,5,52000
29894,43,13.04,2,2,60000
29895,39,25.68,2,11,135000
29896,53,26.0,14,14,105000
29897,378,17.0,1,2,50000
29898,388,38.88,1,3,102000
29899,6,28.87,11,18,119000
29900,5,28.87,1,2,82000
29901,122,25.2,3,7,95000
29902,615,38.5,2,3,129000
29903,1,33.08,1,2,111000
29904,129,25.83,8,14,91000
29905,528,28.0,3,3,80000
29906,0,39.8,6,14,194000
29907,149,23.35,7,8,92000
29908,53,33.05,10,21,161000
29909,162,29.67,10,15,153000
29910,7,64.6,11,13,350000
29911,3,25.36,2,10,123000
29912,242,60.84,2,6,154000
29913,183,29.38,1,7,118000
29914,352,52.0,2,4,86000
29915,12,28.77,3,11,175000
29916,10,25.05,2,7,134000
29917,369,18.96,2,5,73000
29918,299,41.0,4,4,72000
29919,415,16.5,2,2,53000
29920,7,40.91,8,13,148000
29921,77,29.7,1,3,90000
29922,138,45.19,2,10,170000
29923,561,50.81,3,4,113000
29924,186,24.09,3,14,112000
29925,262,42.9,3,3,135000
29926,165,22.04,4,14,114000
29927,137,33.28,4,15,149500
29928,139,47.38,24,58,206000
29929,400,60.7,4,4,154000
29930,197,28.16,1,2,70071
29931,148,25.87,4,8,96000
29932,26,50.69,1,6,166000
29933,467,20.0,2,2,63000
29934,359,48.86,2,5,123000
29935,370,18.48,3,5,65000
29936,171,12.0,1,2,53000
29937,221,29.52,1,3,100000
29938,149,10.96,1,2,58000
29939,649,40.77,3,3,121500
29940,364,149.05,2,2,350000
29941,119,52.75,2,13,169000
29942,9,24.1,1,3,70000
29943,241,26.8,3,8,119000
29944,123,77.38,4,22,269000
29945,167,85.31,3,4,248000
29946,317,17.0,1,4,73000
29947,340,54.66,2,3,103000
29948,362,16.5,2,3,59000
29949,133,36.43,3,3,100000
29950,595,52.0,9,13,173000
29951,161,60.36,11,13,330000
29952,139,74.29,7,58,263000
29953,26,22.74,2,2,77000
29954,103,59.35,13,15,230000
29955,5,26.19,7,9,130000
29956,27,55.11,11,14,286000
29957,134,25.81,3,8,125000
29958,107,30.03,3,3,101000
29959,392,14.03,1,2,55500
29960,15,26.31,10,14,123000
29961,26,25.8,2,15,102500
29962,2,37.62,1,4,149000
29963,363,55.23,2,3,149000
29964,2,54.42,10,12,277000
29965,266,49.5,3,3,109100
29966,5,25.41,4,5,108000
29967,169,21.27,1,2,65000
29968,128,32.3,3,4,150500
29969,17,24.84,2,2,66000
29970,97,36.59,3,12,146000
29971,114,52.31,5,10,200000
29972,174,98.73,21,40,378000
29973,341,16.03,2,4,62000
29974,162,31.18,5,15,151000
29975,81,25.14,2,2,75000
29976,6,30.55,2,6,163000
29977,139,25.62,2,3,104500
29978,1,25.66,10,12,82500
29979,171,50.88,3,11,190000
29980,103,21.61,1,2,60000
29981,0,54.6,2,7,168000
29982,19,29.59,3,3,82000
29983,421,21.5,2,2,69000
29984,198,60.33,11,12,143000
29985,0,53.79,3,3,129000
29986,32,22.38,2,2,95000
29987,499,30.0,2,2,85000
29988,367,34.02,1,3,103000
29989,138,30.52,6,11,113000
29990,139,22.5,6,9,82000
29991,175,41.23,4,10,137000
29992,443,41.82,1,2,133000
29993,0,34.76,2,3,111000
29994,21,45.0,7,12,195000
29995,138,38.63,8,14,151000
29996,136,77.04,7,10,198000
29997,204,23.97,10,13,117500
29998,393,44.83,4,4,75000
29999,139,25.47,3,13,87000
30000,366,23.57,1,2,59000
30001,185,16.08,3,3,62000
30002,95,25.27,1,3,113000
30003,233,55.7,5,10,135000
30004,533,26.04,11,13,68000
30005,234,41.27,5,13,198000
30006,12,29.9,1,2,155000
30007,150,81.4,18,27,348000
30008,352,21.87,3,3,60000
30009,234,40.78,1,2,117000
30010,59,22.0,1,2,73000
30011,191,56.32,4,5,126000
30012,0,35.73,2,2,84500
30013,428,53.55,3,5,109000
30014,422,11.91,2,4,52300
30015,103,30.5,4,10,122000
30016,56,26.81,3,12,112500
30017,558,17.9,1,2,45000
30018,202,34.95,1,3,120000
30019,221,31.01,3,4,105000
30020,43,31.99,8,17,160000
30021,6,26.1,2,7,114000
30022,140,31.62,8,14,115000
30023,474,11.45,3,3,54000
30024,464,33.0,3,6,103000
30025,248,47.58,4,5,158000
30026,343,15.08,2,2,43000
30027,388,14.63,1,2,47000
30028,381,41.68,3,4,110000
30029,140,22.47,3,4,77000
30030,177,41.27,7,12,152000
30031,1,40.83,7,12,125000
30032,227,21.2,2,2,73000
30033,489,23.17,2,2,58000
30034,199,25.1,2,3,100000
30035,353,25.1,4,9,113000
30036,25,61.27,3,24,270000
30037,324,15.88,3,4,71000
30038,377,46.85,5,5,135000
30039,370,39.8,1,3,80000
30040,364,23.5,5,5,84000
30041,127,22.92,8,8,86000
30042,70,25.65,4,4,87000
30043,490,16.7,2,2,42000
30044,89,21.04,3,12,94500
30045,270,21.06,3,5,63000
30046,99,25.43,3,5,94000
30047,292,41.97,1,3,133000
30048,167,23.68,3,14,104000
30049,15,14.57,1,5,80000
30050,168,23.02,11,12,122000
30051,4,40.49,3,12,138000
30052,354,23.83,3,3,67000
30053,171,21.16,3,4,77000
30054,200,20.48,3,7,78000
30055,282,34.78,1,2,70000
30056,102,21.03,3,3,89500
30057,99,57.07,3,3,139500
30058,330,14.16,1,2,40000
30059,101,45.71,17,25,252000
30060,198,33.79,1,6,173000
30061,72,40.75,7,7,144000
30062,439,13.0,2,2,40000
30063,39,56.49,3,4,140000
30064,155,23.6,3,3,99000
30065,24,12.52,1,3,50000
30066,294,20.44,2,3,95000
30067,348,16.0,1,2,52000
30068,44,25.57,2,7,87000
30069,268,39.46,5,6,170000
30070,37,28.0,3,5,136000
30071,140,39.21,3,4,140000
30072,14,9.75,2,2,52000
30073,52,17.33,2,2,67500
30074,174,79.74,6,38,298000
30075,118,45.67,5,12,167000
30076,168,55.87,7,12,137000
30077,94,35.0,3,3,80000
30078,383,38.52,1,3,115000
30079,401,19.8,2,2,62000
30080,2,25.65,4,4,102000
30081,26,14.55,2,2,62500
30082,323,40.0,3,3,95000
30083,149,74.93,4,13,290000
30084,164,28.94,6,10,139000
30085,225,22.19,7,13,85000
30086,153,31.02,8,14,140000
30087,447,55.2,2,2,95000
30088,337,21.87,3,7,77000
30089,185,22.99,9,13,92000
30090,346,38.12,8,10,96000
30091,352,51.84,2,3,107000
30092,246,21.0,3,6,73000
30093,396,15.0,2,2,57000
30094,488,28.0,2,2,72000
30095,373,17.0,5,6,65000
30096,119,52.8,1,3,125000
30097,334,18.28,3,4,78000
30098,185,20.0,3,3,67000
30099,2,21.03,1,3,62000
30100,125,45.29,7,7,150500
30101,359,19.2,2,2,70000
30102,131,37.03,8,21,138000
30103,245,51.2,4,5,220000
30104,41,45.36,2,4,124000
30105,577,29.66,5,13,117000
30106,415,51.84,1,3,114000
30107,359,50.85,3,3,120000
30108,31,25.54,1,11,82000
30109,230,60.61,1,5,106000
30110,615,35.0,4,4,78000
30111,87,25.65,5,7,104000
30112,29,26.76,5,17,137000
30113,117,26.84,2,6,111000
30114,234,35.5,2,7,148000
30115,306,65.81,3,6,177000
30116,3,40.0,7,10,204000
30117,371,46.52,2,6,145000
30118,54,45.5,12,13,174000
30119,223,31.53,8,9,88000
30120,561,50.81,3,4,113000
30121,39,25.51,3,7,129500
30122,330,15.0,2,2,47000
30123,514,23.23,2,2,68000
30124,364,52.81,4,4,123000
30125,474,18.63,2,2,39250
30126,439,14.0,1,2,40000
30127,425,31.04,1,3,68000
30128,186,38.83,1,2,117000
30129,67,37.14,16,17,225000
30130,172,26.7,2,7,85000
30131,401,21.54,1,2,60000
30132,1,25.52,3,8,125000
30133,647,64.3,3,5,121000
30134,306,66.92,1,2,190000
30135,487,28.63,2,3,59000
30136,509,25.92,1,3,80000
30137,4,50.75,5,5,160000
30138,214,25.18,8,10,104000
30139,102,39.73,7,13,175000
30140,72,45.4,2,3,83000
30141,137,25.48,3,3,90000
30142,22,25.72,2,8,94000
30143,48,70.02,2,8,198000
30144,358,18.75,1,3,60000
30145,186,18.56,4,4,77000
30146,0,21.75,6,8,119000
30147,245,25.37,1,11,123000
30148,425,22.84,4,8,85000
30149,0,25.99,5,8,109000
30150,162,37.04,5,8,108000
30151,155,40.76,10,21,188000
30152,432,35.0,2,3,68000
30153,187,55.95,12,14,198000
30154,174,28.71,5,6,84540
30155,3,26.3,5,8,137000
30156,55,25.58,2,13,114000
